day_of_week,hour_of_day,is_holiday,special_event,pressure_sensor,ir_sensor,ultrasonic_sensor,magnetic_sensor,camera_detection,rfid_sensor,temperature_sensor,humidity_sensor,vibration_sensor,light_sensor,gas_sensor,motion_sensor,weight_sensor,proximity_sensor,nearby_traffic,air_quality_index,noise_level_db,prev_hour_occupied,weather,occupied
3,8,0,0,0.6920736470243689,0.9977493890102006,0.06875390642248747,0.6195825928270868,0.05050747083228213,0.2518147020091317,21.054897300328555,55.273141515786904,0.024875882014605444,0.3145460976033576,0.09483043884410136,0.2978500112861028,0.7829883572657359,0.7365572029698445,20,100.83470960136364,72.58791384480062,0,rainy,1
3,8,0,0,0.2062521138361526,0.4517394759814438,0.549717255163311,0.6634903451287101,0.043881088368743604,0.9810294891150761,19.226443728342645,50.083788715719464,0.37683556101616567,0.5611101087684007,0.34685701092888954,0.9497993534620031,0.18077595484072684,0.08745015650275367,27,114.69656840213088,52.591352632512425,1,cloudy,0
3,8,0,0,0.391859373188026,0.35472855673021264,0.4171642789757021,0.83629131310246,0.7203732127322029,0.6137079695437473,34.3714600545489,72.40304986226285,0.8957988575088416,0.5335085861345135,0.0365698123629582,0.15166696035762028,0.8001582366647964,0.020249379790092115,28,101.6848456307926,56.139499011220195,1,sunny,0
3,8,0,0,0.8956747776187787,0.40070416683446664,0.8777494048626249,0.21546290727573003,0.44447997797779104,0.793537402228831,18.242656449750672,25.04010287123754,0.2746368798169829,0.8234530537593207,0.1864138471663268,0.08196877759349053,0.6417370448140233,0.7192878001522802,20,138.9226891584987,49.69222734665685,1,sunny,0
3,8,0,0,0.2043163833989703,0.11514617839520114,0.20399460360938737,0.12048182243846794,0.25629237536921756,0.08559955282276832,26.343844006258838,60.89156179319902,0.27308145032131836,0.981727217381659,0.7467704446194291,0.43161551737234916,0.6689516417606249,0.43919216568266695,32,148.95632818291398,75.63031868035966,0,cloudy,0
3,8,0,0,0.5078050639587791,0.8832736014262238,0.8264646094921829,0.8515371718979257,0.1904134960249102,0.18345788475886504,27.67325290192986,60.80658190599664,0.3026222850818887,0.41104256542093054,0.32546898867662266,0.8283229686418426,0.8322628859701487,0.786796709064576,19,61.58346583413697,76.58233110752633,0,rainy,1
3,8,0,1,0.419271661166022,0.414825655521352,0.5576886911854527,0.1566128148926499,0.6699534908592181,0.7584036730342032,32.18474781714286,60.144801011736995,0.6123133848469222,0.7633906784413597,0.6682370169773438,0.4734211306334456,0.5738240691889402,0.9234760378183837,18,62.9954904076921,56.75482648984189,1,sunny,0
3,8,0,0,0.018124041045729733,0.3872744114248413,0.05461030321346905,0.9747600813361953,0.00040154402533987277,0.02198652203932361,30.832087058324888,76.54006969610222,0.4383327756143538,0.09976300403813354,0.7168841755972774,0.8292866775305141,0.4660035143530129,0.5993003890163725,24,63.032411356012105,66.26132279612008,0,sunny,0
3,8,0,0,0.7927581135728128,0.6596902729304743,0.9718453013254846,0.842538229398637,0.8058911691968542,0.8168779858937828,35.26801682362937,69.38525174041283,0.7267348363533426,0.7768313694482886,0.5811853427321135,0.7296868057943052,0.636641035358728,0.18710842291725305,18,118.11770960705276,46.622127190987754,0,cloudy,1
3,8,0,0,0.06904590631459973,0.4420334209311235,0.5126152441031999,0.5008766058895991,0.07924960612992882,0.013949018691911452,16.118785848155955,22.518363574610362,0.8949106425646658,0.3714169119932321,0.9586977413653984,0.20942838613893355,0.2979574289583591,0.7821940360464525,20,87.2676095495838,57.39743601453636,0,cloudy,0
3,8,0,0,0.4742550209769536,0.648233468807846,0.2908768542315825,0.9814214249220252,0.19148961490811944,0.6571188390612733,22.41101811948493,48.26497104227079,0.6741993749428606,0.039390162889686664,0.021439866623113257,0.9488816248994638,0.1825971310870993,0.9558117431743745,27,123.33146612659061,65.2599642669399,0,cloudy,0
3,8,0,0,0.5606782949389499,0.061446290130787506,0.4694068419892581,0.09737672910800421,0.3862363952990896,0.36509392023180587,22.003352969384494,43.87718337208001,0.2044667201975755,0.3632461785621772,0.7386526505881421,0.060781168629403415,0.6165878380712464,0.580231287059956,20,90.54714728869787,55.41612474072078,0,cloudy,0
3,8,0,0,0.6284264566145871,0.8137233437222274,0.857857783517489,0.30306576117510164,0.4848587397161036,0.6114948527191991,18.650422639802706,38.608833265448126,0.9326819023605022,0.6106427509216448,0.958786643940408,0.8982797075437949,0.23384836908547768,0.6819974472807335,11,112.76067213320636,54.3039810274584,0,sunny,1
3,8,0,0,0.6886316293078756,0.9405039528794026,0.3049031243850635,0.6382244150406114,0.35499511581394183,0.6960314069891137,22.229456346411077,47.080203509245834,0.2644928733474785,0.11925016768146657,0.8622717293529393,0.304443448990374,0.07991510934660673,0.33747469503667304,21,126.98580056788936,40.039959690677705,1,sunny,1
3,9,0,0,0.2532723835227151,0.648765386159386,0.19267639648670032,0.35000686847317874,0.3207121649842939,0.3424752191863042,22.744132853572587,43.05165109555865,0.14989429532815812,0.9240344924302546,0.16789269180501332,0.5001480831643993,0.000554184585253914,0.3815276946603112,16,104.82159106549206,72.17173855108456,1,cloudy,0
3,9,0,0,0.009978776658449373,0.9545659288588108,0.12907124693088146,0.9283725519807918,0.9639160120731884,0.10796244811083555,28.047111548186955,45.94003399271992,0.0899672788609609,0.07767241327283858,0.3268203062517321,0.4223518727007345,0.6083194014000671,0.7346544978530639,24,103.95035904500061,75.57350448085793,0,cloudy,1
3,9,0,0,0.723443662354912,0.1514323143699633,0.29785939839021125,0.06562608817781757,0.6415796812433943,0.06964586774826564,31.5926119731564,78.75571193651855,0.5633837406661656,0.9300067198331662,0.1724518398764654,0.17183455691691618,0.3621487834802368,0.9277710984068192,23,58.823432528563444,78.77854118183328,0,cloudy,0
3,9,0,0,0.5356565993475786,0.4774161894803537,0.7800480870400435,0.5494118320609646,0.02343295536738821,0.5889360225625478,24.52751284029535,25.317978484974844,0.1137624624806518,0.7071375179356865,0.6013083638147041,0.35814686640169313,0.752310970673456,0.6289883872243522,27,91.07817429094348,68.77085540276862,0,rainy,0
3,9,0,1,0.8361177032072488,0.6018067339454473,0.4716263651952617,0.5908662673951145,0.4301759084443132,0.5206553537341115,32.98675578283453,75.3338521903238,0.13877588411263075,0.3297121754142036,0.7121879819794923,0.19293443629279527,0.37517639831310245,0.7898479084853475,24,104.57771532249376,61.95169249479538,0,sunny,0
3,9,0,0,0.8213883629006943,0.5817366474211867,0.22748160369353998,0.6527281237772241,0.8750086997439702,0.7422010091211325,23.404133464489497,48.8142028082616,0.30003048059549664,0.3907503477090932,0.3170737693630582,0.20388647546052385,0.4860034482382267,0.17163501741537301,25,96.198082566641,50.771380792348374,1,sunny,1
3,9,0,0,0.8433261677878832,0.40146177908904324,0.1661849996097492,0.25566622333181444,0.30145618641066796,0.5097355100039371,22.25709193286901,57.42453472997247,0.28165300968446383,0.7408093647327442,0.5395065739842955,0.18705683602638035,0.4070849728153849,0.21195909025797355,16,140.07820001884255,79.97197903853993,1,cloudy,0
3,9,1,0,0.48509465997954015,0.3380844093662614,0.3327294765103791,0.36456642751986446,0.09455634477438823,0.4224457900308791,28.529701396425608,69.81097799706163,0.6042395103321423,0.6014711008812074,0.690920570071195,0.48901738034659425,0.6505747911093461,0.5320346868333901,24,140.65306321194893,63.59011418128422,1,cloudy,0
3,9,0,0,0.33362839583686565,0.1268240225504188,0.9399243728857088,0.8436805296649776,0.7583847715899178,0.39808717823623085,15.592909007644765,41.62778174895533,0.8167452794726815,0.6716429214549452,0.42133981661104836,0.7979313675113155,0.3561391620149682,0.17655419224284052,29,132.19173805887618,67.24616289321784,1,cloudy,1
3,9,0,0,0.79155820259137,0.3917424505622782,0.3430267125900244,0.19494276897015983,0.6060138319360813,0.026446902597667465,16.99472809085001,45.825314485278014,0.7613496562028924,0.38916461651348,0.8540155304554593,0.568970033761241,0.9637676499423089,0.6349950702209236,16,87.529807537312,67.29624647821271,0,cloudy,0
3,9,0,0,0.45129411302925493,0.16266081510548513,0.9881240759546354,0.826867847173362,0.5703125078265039,0.33555720169665715,25.449238589663175,44.57110881672284,0.26248445471647674,0.487813481807599,0.7715499352878171,0.8932065885508419,0.9361469865985301,0.291653185394699,28,121.72991516875344,73.81007183028726,0,cloudy,0
3,9,0,0,0.1834421964034345,0.7343656764922184,0.4852304557653562,0.5626554229027424,0.053576559607407925,0.9760201575244942,38.57281778479391,42.483861352145595,0.24531049798597993,0.9898674840378934,0.06466554385057066,0.6365444885767242,0.8480279026572813,0.791532618666892,17,89.52884610696097,40.38690155387677,1,sunny,0
3,9,0,0,0.8549740195614743,0.20883093549458998,0.17916391829015088,0.7621875111940821,0.14049900979551733,0.8735555762270888,33.037794496085596,75.5317592988137,0.9657915301069676,0.2139228704997177,0.621125299090829,0.6893401156326044,0.9203002705727481,0.8081103466143434,15,73.2593598975759,48.80987761725487,1,sunny,0
3,9,0,0,0.8825598767723473,0.05856530528453385,0.8911400917935094,0.7136073662634715,0.6225493962131138,0.3293780670342177,17.203164237513946,69.73579347158073,0.008236241591960125,0.4178561865221314,0.2353255509597496,0.6676072297270031,0.449139688459391,0.4637874557553531,21,84.29026435508817,66.62136000680056,0,sunny,1
3,9,0,0,0.4663097561401701,0.5523661378172343,0.4603553731348269,0.207511495384879,0.2078238414588358,0.5877954050663722,36.157950319521845,26.539999391778565,0.8797205330602158,0.2918231875739673,0.5575182646672753,0.44945919318374117,0.5364303967894921,0.18081063503763528,23,57.09646332855355,75.80582947298271,0,sunny,0
3,9,0,0,0.07569972730978747,0.5952297327194016,0.7096713435045244,0.5688127364338729,0.5040700797484243,0.847296745535494,33.307519265204526,26.487401148625764,0.19972851912240497,0.7651115104398498,0.9568884426329662,0.6893388222000828,0.7420925925582444,0.6467749610819326,24,83.17775090046473,67.41355127685425,1,sunny,0
3,9,0,1,0.38782608991693124,0.8719130612805055,0.9837115832091518,0.8677231528050924,0.5448816860293935,0.44127433675006866,30.273663142566328,45.67217089117947,0.9472843230897678,0.7640126256657207,0.8790620045522501,0.06970774646896116,0.6961459249385411,0.9927870182635864,15,96.07422172611716,56.53965165974721,0,sunny,1
3,9,0,0,0.8035376594626034,0.5769816124176819,0.050175350319974,0.43211623680192934,0.2835071902709394,0.01795786375015096,35.50732401522943,25.91944260396854,0.3423072848275197,0.2924454609973959,0.4045164031151317,0.8598514719156631,0.8906785956054708,0.6225908979425233,22,145.548089478083,54.46221983481046,1,sunny,0
3,9,0,0,0.9017740285462287,0.3454808537234457,0.09669455978756714,0.9665907702233167,0.9484251555414929,0.07451046181864007,25.10274619357393,57.14558571626718,0.4403517738932523,0.0813903166329829,0.2915138583443534,0.7778121434439174,0.7163310272566953,0.03577469071400785,16,81.34105862196249,69.51792033133282,1,sunny,1
3,9,0,0,0.20347274249759584,0.8030118815263205,0.7204567414627562,0.45221510010171806,0.8424641068355752,0.5103927213487066,20.53752627134632,28.621496435704035,0.707120613944381,0.011432676672204045,0.234405744408259,0.2452299582316788,0.9978847082284605,0.01729397576708258,12,140.24535392055208,69.64950788548774,0,sunny,1
3,9,0,0,0.06697361202527152,0.5402788931874211,0.281825003295472,0.14278563666788469,0.7223735076327985,0.9694393756758783,27.800584727718984,51.34239583800806,0.5876690514732603,0.4274505332424855,0.5325148697565201,0.7680324542540824,0.348505799831591,0.3203619704923062,15,72.8858275823497,64.28231970022762,1,sunny,0
3,9,0,0,0.8773504531328387,0.07928028463119174,0.18430139695009906,0.38943468007767323,0.07799386640940908,0.6932095422188678,28.721043889836846,20.433196820223067,0.3179393297068228,0.4103375943357709,0.11424845325805633,0.012642601400018494,0.8329977422394179,0.19578380686040486,16,69.09688977592495,51.65868096389348,1,sunny,0
3,9,0,0,0.3894049389788753,0.5658505603132467,0.039361879819729495,0.9517024063905372,0.10613001930901944,0.07091619143856953,28.4581593002478,38.9957809047588,0.5538309158678235,0.9883898786398629,0.5492750081282486,0.21724657248088042,0.6976348228326642,0.8130512071433081,22,101.8995456432165,77.00619273562174,1,cloudy,0
3,9,0,0,0.5417609642675633,0.9080185454216624,0.021846711986201806,0.31972084933985423,0.4927813458649557,0.18936087579186278,29.126844787002632,60.631443420359325,0.7307068843628862,0.4698020756976796,0.0013336394907920157,0.06513723867089594,0.6913864452150186,0.8448056670360005,25,117.2511369297406,62.07519768474556,0,sunny,0
3,9,0,0,0.9680658120507589,0.39631262549822055,0.7744856031197909,0.8680981598670628,0.16071334919098568,0.77132314321685,38.71762295597952,49.04233641367091,0.042334945902492094,0.25641836957542063,0.32384963074584483,0.7802269166178947,0.3258355948449989,0.25861877131047617,12,54.43322508022814,71.61969424993322,0,sunny,1
3,9,0,0,0.06656472791422285,0.29632580189980007,0.13443342736955,0.8812506816818898,0.9782654635294741,0.8414397599562448,37.556140577405785,78.69616915993929,0.011199305255704117,0.8912294410314674,0.21993431383058126,0.7558741511783872,0.7856017924230225,0.3256447769498927,21,72.10658650472166,48.57233048647326,1,sunny,0
3,9,0,0,0.6483180074520956,0.14346945701802005,0.4677206159711509,0.35018652433196107,0.15852023402740945,0.6176945861885909,36.892925913973485,72.44622776397264,0.4580669390728913,0.4910679496535785,0.971218789960782,0.8136360238018306,0.9003760223475992,0.23624696771511466,14,95.56836665013165,53.761631544589115,0,cloudy,0
3,9,0,0,0.07410542257486707,0.15144552193535732,0.605896815179483,0.08325765805063212,0.487467835463974,0.6444231696298166,35.03542027271568,41.544246742589074,0.1318366178035142,0.5991756352105778,0.727242319569979,0.004481693325528835,0.21854846152056295,0.908382547371264,23,83.10043359831815,74.9831806554937,0,sunny,0
3,9,0,0,0.3754689284665004,0.4327714843418189,0.42835180056884625,0.7245579091588182,0.3641210568415054,0.028337450383384644,38.585702681632135,22.729192488336476,0.6643442914647144,0.09566871042821268,0.3496533804622377,0.501232726678408,0.6254968371167041,0.5026493346222822,16,121.26210793483219,42.004281197598736,0,cloudy,0
3,9,0,0,0.8038145451934468,0.5956798241615295,0.027106652336233106,0.311512299013986,0.639386421454098,0.8285302595815085,17.46236604198508,70.73757800690113,0.21405245622743418,0.38291640732977406,0.09284508653062051,0.7048361975173365,0.3921348291027752,0.6561370440820199,14,101.11605960413168,60.492612450266485,1,sunny,0
3,10,0,0,0.4334722327556344,0.08061540516960175,0.7835015025879088,0.7829236142575724,0.12903640888942491,0.7882752081708296,21.628081536143487,74.67405861888028,0.43285110679567096,0.9442236744737867,0.516800594690624,0.15540112873901546,0.9895481192948771,0.4154820866996033,23,66.03591056039002,59.26821919376036,0,sunny,0
3,10,1,0,0.9971823539029504,0.9395685890251657,0.010513224541653488,0.4426548482604331,0.4303164280423909,0.25903514410334716,27.376398641364624,69.23764360514221,0.19767093687426895,0.5895053841754254,0.2134478813260423,0.6497907275126247,0.4788328158316816,0.6310141935045311,17,139.44653793150906,70.04920755632328,0,sunny,0
3,10,0,0,0.5590592849466022,0.7551336174451959,0.761889894377484,0.48526674234262157,0.27470503280714365,0.708676719965507,36.16336232808513,27.676996455185893,0.5484835857491245,0.3445018551424617,0.5364295458983578,0.08411009930968572,0.2283201737969427,0.3858553767217361,18,79.29056754833596,51.2757508239733,0,sunny,0
3,10,0,0,0.3211621526359535,0.5866239182836627,0.8933044937881227,0.7779094067485368,0.887751524671688,0.2148546064249981,27.629142788068314,79.87490806473727,0.1160534593845689,0.6256671806315931,0.8353623541788925,0.18132585610431318,0.38185762522183253,0.33967843772922546,8,123.11311089644235,48.76267287438398,1,cloudy,1
3,10,0,1,0.22011132590475313,0.8284386709389908,0.4328399210571723,0.3823633310616279,0.040585712134695084,0.04033016105151299,33.70086848353972,35.51505329316643,0.02310685278748026,0.9104110895781161,0.6157925521013854,0.475796814994601,0.6538383898166262,0.6344800731734802,24,127.99157791054098,77.04531355092935,1,cloudy,0
3,10,0,0,0.3505205342861618,0.08018675681211329,0.5355424730977982,0.44312734532291453,0.9137274940064593,0.20113654259037728,18.473997631222904,63.452294768502206,0.051131638106697186,0.27399060047259005,0.6337884195450022,0.653565152681102,0.07608937134957627,0.5910620780489892,24,146.31577002561022,62.86838607833859,0,rainy,0
3,10,0,0,0.3725332737595508,0.4768388777331244,0.47698339261765377,0.37619046876962214,0.8329941385530004,0.1786288767542995,21.310345324414005,74.4820925801433,0.9542584415153099,0.5051167184706744,0.5410302890628115,0.1458691269538961,0.6036019202212376,0.29352795416794963,20,99.85074665241014,44.18758273134618,1,sunny,0
3,10,0,0,0.06871367772396098,0.6300931268616634,0.3892086186234388,0.36734051527727996,0.29757071644081545,0.33774799673484723,33.294402375941814,34.14122685984257,0.14228621861093582,0.9586906539117553,0.9272656326314092,0.1852233308309379,0.931224759178898,0.1493484503194734,12,111.58355154644322,47.721446488572845,0,sunny,0
3,10,0,0,0.36957419942677316,0.8286529061182892,0.8874245353703603,0.5259465769014594,0.7892906546771047,0.4184494971754581,19.1183502221931,74.49551328062397,0.7084782531368352,0.17239614329845265,0.9319026844206033,0.204446367065663,0.8503627876578504,0.3685766938381376,26,83.48762934795337,79.95304238056994,1,cloudy,1
3,10,0,0,0.4642385197392249,0.7834695600492677,0.8939335106699905,0.8087994445011507,0.03121356033874756,0.5085388914977079,23.78389836637317,38.568894751692014,0.06792620422282625,0.7196639255967116,0.5127232010735522,0.23870080469897847,0.06767353665798337,0.4151976391419092,16,117.81792934120665,47.824359850087696,1,sunny,1
3,10,0,0,0.7227377522388047,0.27706924971339963,0.3358163646415345,0.36176831192256587,0.9668655502933936,0.47675387550832815,21.621656445339283,78.58479334304337,0.10816035223518217,0.6144810082029823,0.3057594871435044,0.22655384852629123,0.9933898787390681,0.6286843334246048,17,96.33834858663198,64.41902045414714,1,sunny,0
3,10,0,1,0.656729484721608,0.9408801695592043,0.615069754014698,0.5242547205377367,0.5265949425897893,0.27067460596528936,23.746542355561964,36.87560122282848,0.5088762514093347,0.6796751311406348,0.4595870058794439,0.39514910849763674,0.6987269237038791,0.9145287636368638,31,93.76523647244223,56.805123159824724,0,sunny,1
3,10,0,0,0.7087656552291542,0.12434584143087035,0.9269075621458641,0.6707273254426008,0.30328102606544527,0.029170668574074465,32.70810122694925,77.2061494854701,0.46487093015434366,0.35121963066756967,0.18655791219561568,0.6537896508367229,0.1622808243140237,0.03618479753292514,16,135.54675291161055,75.42396379399341,1,sunny,1
3,10,0,0,0.008363681876857099,0.8751336186211521,0.9620584989413515,0.269439446303655,0.3625832125946771,0.6051016222371507,24.196179528570028,23.212679053560493,0.9515803094398696,0.31387937348376493,0.6363443153180893,0.43803178313446967,0.012416089169423494,0.2436610125418449,23,55.01688434986887,70.2067436918131,1,rainy,0
3,10,0,1,0.21766739958053605,0.9709402496046186,0.5089590404220475,0.27752280490239256,0.06640535346049736,0.3957448298473544,28.881583065198505,62.55632070018878,0.9448354530207373,0.6842096705883705,0.5000923357822332,0.7759739087498881,0.17128263629215135,0.19371594227956035,22,138.19624278318685,63.878055850472634,1,cloudy,0
3,10,0,0,0.6616842883998565,0.17715352322262556,0.4528248052843268,0.9334131270234548,0.9893495140420392,0.2986721573875497,17.49829692636024,51.92666803022022,0.7796086425424651,0.21554328510454535,0.10330047781327989,0.7192685059486148,0.8381759206857385,0.5022944086937836,21,135.2069837828557,40.4295592719193,0,cloudy,1
3,10,0,0,0.48398936817974714,0.7220660642037853,0.2786943159285258,0.7235345733310886,0.03929194515069245,0.8669410428305123,35.125442330865695,48.67262462736384,0.6021018301273497,0.4196547448590051,0.19764778111961534,0.12652691404907568,0.02163932494516374,0.4297008070431598,21,100.63662535617891,75.19180829973838,0,sunny,0
3,10,0,0,0.005313475668345946,0.040285518777998464,0.95887187319041,0.5771866762233089,0.654907123147859,0.7467433077981598,24.24721564120312,33.4096588553504,0.454960317393011,0.188174646052918,0.4796319561995268,0.04884162332074393,0.23314730361808655,0.7290376238201884,21,99.02028542056283,57.786698833548655,1,sunny,0
3,10,0,0,0.8044946424318223,0.40542282513915495,0.14281430447286736,0.647720054420612,0.4427359277064583,0.8577655483724422,31.21335397583356,62.33574738658952,0.35617853432842106,0.008304841123329743,0.8875889907188583,0.8779415639996061,0.7573055953348754,0.24241591254486383,21,86.18073680354902,77.26310612074306,0,sunny,0
3,10,0,0,0.7728095732903374,0.516283299197674,0.579829576047725,0.029299443103418366,0.9489162181887151,0.494982794712461,33.13474004154581,31.448569486778425,0.9470875469755554,0.9700573600380694,0.5663907206310974,0.07983106656287342,0.5861105358981351,0.5944983657497586,19,149.41737916817345,59.82156051416805,1,sunny,0
3,10,0,1,0.5484191629935626,0.5806452259096341,0.2825502675186389,0.6181029655616969,0.24599974030679517,0.13093125212677748,20.24152305279251,53.17050775908609,0.6029088114246856,0.43170297865641905,0.6815350002084708,0.14833918071971308,0.7827357103601918,0.8838572635999593,27,61.11693327538412,67.76897956730902,0,sunny,0
3,10,0,0,0.06646332577627212,0.9359372482485595,0.2790082903477966,0.5095088732242019,0.5320868239380113,0.6962214361212724,37.11687462383375,35.194721782415044,0.5790725276859945,0.9693496144198253,0.3390285497439097,0.02213327555811806,0.7461505038267879,0.9106777399183047,13,109.0215235628607,42.771705978665686,1,cloudy,0
3,10,0,0,0.7665150495325846,0.6722506872941947,0.40496858737618846,0.5457496797794357,0.48235620858275297,0.20607377993717524,30.40560629017382,77.33728278688136,0.23190112176891486,0.1403235197678261,0.5714113930442343,0.6283363652986538,0.05060138712180473,0.9587846047250311,25,118.1681590112417,69.80606614107143,0,cloudy,0
3,10,0,0,0.583713587731364,0.481277951219237,0.9987929358156545,0.3594238268308171,0.7028664440501013,0.4412296690917168,25.71812854378704,21.717871630139168,0.04669781788511307,0.587366779457486,0.4473798226380674,0.5823705631583486,0.8925114190941515,0.7732611520799886,24,143.43300082169446,53.519841252476915,0,sunny,0
3,10,1,0,0.7819599771579592,0.8096750362658893,0.054966306839822066,0.08147389771294189,0.06801023195242051,0.0650007889488885,19.558379589455487,31.983696806674192,0.9451885797595444,0.2009740327912396,0.6591299126231607,0.9869036664352556,0.2270318342822687,0.905987906258915,23,128.02034968567614,54.05436057327123,0,rainy,0
3,10,0,1,0.7517469923958404,0.9505328209544089,0.5785418182035315,0.19333923361205219,0.19378913002335485,0.8253084024229824,38.55752344753017,34.53863638324687,0.3137352588446539,0.7900741269632747,0.05057556607901037,0.886932396317172,0.5533924402297637,0.23453087198527423,25,114.38472028115469,44.7462337883756,0,cloudy,0
3,10,0,0,0.8030020719578371,0.022066148682290843,0.08257215803527718,0.9507447132126717,0.21456482009284983,0.12594064104750058,33.87670510329063,44.84406954606899,0.4425890233244587,0.7837029887609752,0.49330021623895914,0.4108431774809097,0.6442881565277788,0.19758094435047702,19,61.68123168121227,45.874285945608094,1,sunny,0
3,10,0,0,0.5180080664046248,0.9825212722560387,0.15452082999051897,0.40869956227093396,0.7381507548416897,0.9030975070493097,20.20061406833122,33.963814512203214,0.11463994358570684,0.1126071490393118,0.29599262514396696,0.371585840912535,0.1686282108850954,0.006488083780526455,10,87.37335168314674,47.43036224824841,1,cloudy,0
3,10,0,0,0.140324518193515,0.08613213906368034,0.4395629417728987,0.46668315583086417,0.18913869632674007,0.8642306022615571,23.442769368105612,49.48094541612711,0.836924329909292,0.9120644528763892,0.32618506127790925,0.2968520342799851,0.9762312567009744,0.7068443574290983,19,63.88416425479853,53.128246742856895,1,sunny,0
3,10,0,0,0.6711574733796887,0.8143867792687614,0.5104601313464413,0.05270978985343899,0.5734917638909767,0.46458276443924607,35.24185645220183,72.34793139551235,0.027631832855930627,0.19462964720322462,0.9609174315580614,0.15240692003788137,0.488155956087309,0.9374671878137444,15,138.12127324655137,75.67879651102422,1,sunny,0
3,11,0,0,0.6204737850519706,0.2803347525514125,0.258792408364524,0.03756622954398059,0.2152438205009537,0.7443682043039906,32.391941580383474,62.723805284550245,0.8339907620990965,0.6129773415893603,0.18269481271138277,0.13808365660200905,0.057642695597393434,0.18693534504167642,16,124.9621155563643,54.730409529203214,1,sunny,0
3,11,0,0,0.7422531871990872,0.13217965775387175,0.3164571308744162,0.7171814470467577,0.8616249500839784,0.6194450738181533,34.144607317893104,54.79771883210666,0.1402850127879668,0.985633620087704,0.3112452525785969,0.13228370800960543,0.9372620447778404,0.6369435754268788,13,125.75367867972292,68.97450826252873,0,cloudy,1
3,11,0,0,0.1698810060507353,0.4398556397138349,0.08696702025593306,0.5380946641211113,0.9421854544896385,0.8030756423377449,26.030027555323308,25.34019067896078,0.8865641126311521,0.8823965347663638,0.5098925757308718,0.11411475718677855,0.5862678431932681,0.7464597592217775,17,115.22565177735441,43.30990015559485,0,sunny,0
3,11,1,0,0.19497519990028922,0.6439565794476135,0.3032197838442505,0.5087059842162667,0.5184929749422404,0.43180510078591205,32.91190656605417,61.639526503356535,0.7297726373361574,0.956563928561169,0.8630269481496237,0.24051204240553692,0.6991931979813764,0.9276142351480565,17,100.70435369367097,63.643951970879705,0,sunny,0
3,11,1,0,0.8904095172193285,0.380951845023475,0.9665584393805441,0.24312453042266868,0.3523088842091783,0.78580848424435,24.662343071597842,29.98485705865639,0.1646702625073051,0.34259877121811944,0.41667008320637045,0.3066686303131164,0.5251757899342241,0.6468602240172217,8,64.99710594634972,59.27564925081758,1,sunny,0
3,11,0,0,0.7499777984520708,0.05456540828269896,0.9447073816724817,0.7447507316299222,0.23405777501749914,0.46245681706514796,20.28157292345491,67.18204315770188,0.5658179928594681,0.10557564221946336,0.743865280888171,0.9615789710389159,0.8347379547769676,0.9702937327487523,23,82.96948867050517,79.11831787818018,0,sunny,1
3,11,0,0,0.9082284887003229,0.5994611396587166,0.334878290136985,0.16823657910849188,0.049781001523043766,0.9409657878427938,30.816925871033998,35.00340551060919,0.31265631435521946,0.1883468732894501,0.8563740982148024,0.5784732510018857,0.033133462193210894,0.34467314101254776,31,63.691579247689056,73.84831079515851,0,cloudy,0
3,11,0,0,0.7587153211639207,0.9024032761106747,0.5708539362787616,0.18993474366102003,0.2685000761974954,0.4863721008251476,39.40034813996985,45.02292369925405,0.17823309891158345,0.5004948950766138,0.31001635582184894,0.987595774513281,0.26837836527714776,0.34992853377140765,23,122.49131428523432,58.19319089754599,1,cloudy,0
3,11,0,0,0.5971553059903019,0.3832153659472517,0.9095953911109443,0.46071217134827547,0.6542357799453179,0.46261927193372954,22.76502428488324,41.02821213907568,0.8591821994111084,0.7932296782733221,0.39275018353870994,0.37246694782567324,0.4696483564026922,0.5430125100143456,18,66.02287760220051,71.00571056181354,1,sunny,0
3,11,0,0,0.6541327370278737,0.21633277763082703,0.0061838226408966745,0.2862798621119409,0.5336169313092108,0.7850718615635127,26.524239805313492,71.52883488049142,0.4035227665072294,0.15015364418387522,0.35655622368835627,0.45762663258944103,0.07660361631371004,0.3835018811159071,19,120.21135501716856,47.721549651751104,1,sunny,0
3,11,0,0,0.88912792394001,0.4425773459328154,0.8106835703375919,0.24746298123314636,0.9440412782809274,0.821577691760838,31.85003427674634,27.59266752280449,0.3985437143653825,0.6597315322607571,0.8328558086179211,0.32457865916527917,0.7059066693266582,0.0014257282875326238,17,119.22553895959047,62.49345309567112,1,sunny,1
3,11,0,0,0.5788067545119405,0.04836271104878087,0.948369552788919,0.6452376445533317,0.3962772624917006,0.5544891143211708,28.537657053062198,53.93869294308732,0.16988667480662,0.32357760403951186,0.04434686195360116,0.18288765089655268,0.39366341405564076,0.7317720250869874,20,95.9304478991289,42.98476222274833,1,sunny,0
3,11,0,0,0.6323913243283874,0.8204875844802748,0.09132573433355706,0.6509717452185445,0.6938633423283945,0.1797978134950754,36.08569489272623,28.523696566583734,0.3830656760857787,0.3412020723921535,0.30842108882868,0.14316470777757917,0.27266799026814403,0.7517170414784834,19,63.52286541180523,53.923561290067326,0,sunny,1
